event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,382641,2829,34,5,self,,,32,100000,,,
episode,382726,2830,85,10,self,,,32,100000,,,
episode,382856,2831,130,11,self,,,32,100000,,,
episode,382901,2832,45,6,self,,,32,100000,,,
episode,382910,2833,9,2,self,,,32,100000,,,
episode,383058,2834,148,14,self,,,32,100000,,,
episode,383540,2835,482,32,wall,,,32,100000,,,
episode,383588,2836,48,6,self,,,32,100000,,,
episode,383658,2837,70,8,self,,,32,100000,,,
episode,383852,2838,194,18,self,,,32,100000,,,
train,384000,2838,,,,13.35,0.19747875235974788,32,100000,,,
episode,384036,2839,184,17,wall,,,32,100000,,,
episode,384406,2840,370,26,self,,,32,100000,,,
episode,384454,2841,48,6,self,,,32,100000,,,
episode,384639,2842,185,21,self,,,32,100000,,,
episode,384688,2843,49,6,self,,,32,100000,,,
episode,384895,2844,207,28,self,,,32,100000,,,
episode,384940,2845,45,7,self,,,32,100000,,,
episode,385103,2846,163,18,self,,,32,100000,,,
episode,385231,2847,128,13,self,,,32,100000,,,
episode,385254,2848,23,3,self,,,32,100000,,,
episode,385454,2849,200,23,self,,,32,100000,,,
episode,385503,2850,49,8,self,,,32,100000,,,
episode,385697,2851,194,19,self,,,32,100000,,,
episode,385744,2852,47,4,self,,,32,100000,,,
episode,385954,2853,210,19,self,,,32,100000,,,
train,386000,2853,,,,13.22,0.2033342455327511,32,100000,,,
episode,386315,2854,361,29,self,,,32,100000,,,
episode,386392,2855,77,10,wall,,,32,100000,,,
episode,386418,2856,26,4,self,,,32,100000,,,
episode,386437,2857,19,2,self,,,32,100000,,,
episode,386540,2858,103,10,self,,,32,100000,,,
episode,386743,2859,203,17,wall,,,32,100000,,,
episode,386930,2860,187,14,self,,,32,100000,,,
episode,387183,2861,253,24,self,,,32,100000,,,
episode,387344,2862,161,15,self,,,32,100000,,,
episode,387566,2863,222,24,self,,,32,100000,,,
episode,387674,2864,108,12,self,,,32,100000,,,
episode,387733,2865,59,10,wall,,,32,100000,,,
episode,387776,2866,43,5,self,,,32,100000,,,
episode,387788,2867,12,0,wall,,,32,100000,,,
episode,387858,2868,70,9,self,,,32,100000,,,
episode,387952,2869,94,14,self,,,32,100000,,,
train,388000,2869,,,,13.5,0.19380380004644393,32,100000,,,
episode,388269,2870,317,28,self,,,32,100000,,,
episode,388407,2871,138,14,self,,,32,100000,,,
episode,388461,2872,54,7,self,,,32,100000,,,
episode,388605,2873,144,19,self,,,32,100000,,,
episode,388718,2874,113,12,self,,,32,100000,,,
episode,388813,2875,95,11,self,,,32,100000,,,
episode,388830,2876,17,3,self,,,32,100000,,,
episode,389117,2877,287,23,self,,,32,100000,,,
episode,389217,2878,100,12,self,,,32,100000,,,
episode,389341,2879,124,15,self,,,32,100000,,,
episode,389434,2880,93,11,self,,,32,100000,,,
episode,389552,2881,118,13,wall,,,32,100000,,,
episode,389632,2882,80,10,wall,,,32,100000,,,
episode,389718,2883,86,8,self,,,32,100000,,,
episode,389834,2884,116,14,self,,,32,100000,,,
episode,389939,2885,105,12,self,,,32,100000,,,
train,390000,2885,,,,13.8,0.19286598486825823,32,100000,,,
eval,390000,2885,,,,,,32,,13.4,121.87159649785781,18.6
episode,390091,2886,152,14,self,,,32,100000,,,
episode,390213,2887,122,15,self,,,32,100000,,,
episode,390540,2888,327,26,self,,,32,100000,,,
episode,390703,2889,163,17,self,,,32,100000,,,
episode,390790,2890,87,11,self,,,32,100000,,,
episode,391059,2891,269,24,self,,,32,100000,,,
episode,391189,2892,130,14,wall,,,32,100000,,,
episode,391322,2893,133,14,wall,,,32,100000,,,
episode,391382,2894,60,8,self,,,32,100000,,,
episode,391401,2895,19,2,self,,,32,100000,,,
episode,391464,2896,63,7,self,,,32,100000,,,
episode,391524,2897,60,8,self,,,32,100000,,,
episode,391582,2898,58,9,self,,,32,100000,,,
episode,391651,2899,69,11,self,,,32,100000,,,
episode,391703,2900,52,4,wall,,,32,100000,,,
episode,391789,2901,86,10,self,,,32,100000,,,
train,392000,2901,,,,13.31,0.1886069994419813,32,100000,,,
episode,392064,2902,275,25,self,,,32,100000,,,
episode,392247,2903,183,19,wall,,,32,100000,,,
episode,392532,2904,285,26,self,,,32,100000,,,
episode,392563,2905,31,2,wall,,,32,100000,,,
episode,392616,2906,53,8,wall,,,32,100000,,,
episode,392947,2907,331,27,wall,,,32,100000,,,
episode,393178,2908,231,18,self,,,32,100000,,,
episode,393200,2909,22,3,self,,,32,100000,,,
episode,393331,2910,131,14,self,,,32,100000,,,
episode,393402,2911,71,10,self,,,32,100000,,,
episode,393672,2912,270,25,self,,,32,100000,,,
episode,393706,2913,34,4,self,,,32,100000,,,
episode,393747,2914,41,6,wall,,,32,100000,,,
episode,393895,2915,148,14,self,,,32,100000,,,
episode,393915,2916,20,3,wall,,,32,100000,,,
train,394000,2916,,,,12.92,0.19388666722923517,32,100000,,,
episode,394159,2917,244,20,self,,,32,100000,,,
episode,394211,2918,52,7,self,,,32,100000,,,
episode,394295,2919,84,9,self,,,32,100000,,,
episode,394376,2920,81,10,self,,,32,100000,,,
episode,394681,2921,305,26,self,,,32,100000,,,
episode,394702,2922,21,2,wall,,,32,100000,,,
episode,394890,2923,188,16,self,,,32,100000,,,
episode,395061,2924,171,18,self,,,32,100000,,,
episode,395107,2925,46,6,self,,,32,100000,,,
episode,395294,2926,187,18,self,,,32,100000,,,
episode,395349,2927,55,6,self,,,32,100000,,,
episode,395393,2928,44,5,self,,,32,100000,,,
episode,395452,2929,59,7,self,,,32,100000,,,
episode,395601,2930,149,16,self,,,32,100000,,,
episode,395946,2931,345,28,self,,,32,100000,,,
train,396000,2931,,,,13.07,0.1842299555428326,32,100000,,,
episode,396070,2932,124,21,self,,,32,100000,,,
episode,396286,2933,216,22,wall,,,32,100000,,,
episode,396465,2934,179,19,self,,,32,100000,,,
episode,396591,2935,126,14,wall,,,32,100000,,,
episode,396835,2936,244,20,self,,,32,100000,,,
episode,396876,2937,41,6,wall,,,32,100000,,,
episode,397002,2938,126,14,self,,,32,100000,,,
episode,397350,2939,348,26,self,,,32,100000,,,
episode,397432,2940,82,10,wall,,,32,100000,,,
episode,397664,2941,232,24,self,,,32,100000,,,
episode,397706,2942,42,6,self,,,32,100000,,,
episode,397896,2943,190,18,self,,,32,100000,,,
train,398000,2943,,,,13.45,0.1810479997843504,32,100000,,,
episode,398104,2944,208,18,self,,,32,100000,,,
episode,398169,2945,65,9,self,,,32,100000,,,
episode,398371,2946,202,20,self,,,32,100000,,,
episode,398496,2947,125,13,self,,,32,100000,,,
episode,398518,2948,22,2,self,,,32,100000,,,
episode,398526,2949,8,2,self,,,32,100000,,,
episode,398561,2950,35,4,self,,,32,100000,,,
episode,398833,2951,272,26,wall,,,32,100000,,,
episode,399044,2952,211,20,self,,,32,100000,,,
episode,399127,2953,83,8,self,,,32,100000,,,
episode,399227,2954,100,11,wall,,,32,100000,,,
episode,399301,2955,74,9,wall,,,32,100000,,,
episode,399490,2956,189,20,self,,,32,100000,,,
episode,399537,2957,47,6,self,,,32,100000,,,
episode,399685,2958,148,17,self,,,32,100000,,,
episode,399724,2959,39,6,self,,,32,100000,,,
episode,399775,2960,51,6,self,,,32,100000,,,
episode,399867,2961,92,10,self,,,32,100000,,,
episode,399889,2962,22,3,self,,,32,100000,,,
train,400000,2962,,,,12.88,0.19583999438211322,32,100000,,,
eval,400000,2962,,,,,,32,,11.6,104.93940651724431,18.6
episode,400068,2963,179,18,self,,,32,100000,,,
episode,400169,2964,101,11,self,,,32,100000,,,
episode,400207,2965,38,4,wall,,,32,100000,,,
episode,400424,2966,217,21,self,,,32,100000,,,
episode,400491,2967,67,10,self,,,32,100000,,,
episode,400498,2968,7,2,self,,,32,100000,,,
episode,400598,2969,100,12,self,,,32,100000,,,
episode,400821,2970,223,22,self,,,32,100000,,,
episode,401167,2971,346,26,self,,,32,100000,,,
episode,401432,2972,265,23,self,,,32,100000,,,
episode,401659,2973,227,22,self,,,32,100000,,,
episode,401825,2974,166,16,self,,,32,100000,,,
train,402000,2974,,,,13.21,0.19313449112698436,32,100000,,,
episode,402053,2975,228,24,self,,,32,100000,,,
episode,402315,2976,262,22,self,,,32,100000,,,
episode,402386,2977,71,8,self,,,32,100000,,,
episode,402754,2978,368,28,wall,,,32,100000,,,
episode,402840,2979,86,11,wall,,,32,100000,,,
episode,402870,2980,30,4,self,,,32,100000,,,
episode,402926,2981,56,8,self,,,32,100000,,,
episode,402933,2982,7,2,self,,,32,100000,,,
episode,403121,2983,188,19,self,,,32,100000,,,
episode,403324,2984,203,22,self,,,32,100000,,,
episode,403515,2985,191,18,self,,,32,100000,,,
episode,403774,2986,259,23,self,,,32,100000,,,
episode,403893,2987,119,15,self,,,32,100000,,,
train,404000,2987,,,,13.64,0.1899506005458534,32,100000,,,
episode,404077,2988,184,17,self,,,32,100000,,,
episode,404434,2989,357,32,self,,,32,100000,,,
episode,404750,2990,316,24,self,,,32,100000,,,
episode,404824,2991,74,11,self,,,32,100000,,,
episode,404898,2992,74,9,wall,,,32,100000,,,
episode,404917,2993,19,3,wall,,,32,100000,,,
episode,405149,2994,232,20,self,,,32,100000,,,
episode,405334,2995,185,19,self,,,32,100000,,,
episode,405429,2996,95,9,wall,,,32,100000,,,
episode,405651,2997,222,20,self,,,32,100000,,,
episode,405912,2998,261,24,self,,,32,100000,,,
train,406000,2998,,,,14.12,0.19504958156496285,32,100000,,,
episode,406219,2999,307,28,self,,,32,100000,,,
episode,406317,3000,98,12,self,,,32,100000,,,
episode,406517,3001,200,20,wall,,,32,100000,,,
episode,406524,3002,7,1,wall,,,32,100000,,,
episode,406595,3003,71,8,self,,,32,100000,,,
episode,406623,3004,28,3,self,,,32,100000,,,
episode,406700,3005,77,9,self,,,32,100000,,,
episode,406820,3006,120,13,wall,,,32,100000,,,
episode,406903,3007,83,9,self,,,32,100000,,,
episode,407265,3008,362,28,self,,,32,100000,,,
episode,407466,3009,201,19,self,,,32,100000,,,
episode,407767,3010,301,26,self,,,32,100000,,,
episode,407865,3011,98,13,self,,,32,100000,,,
episode,407981,3012,116,14,self,,,32,100000,,,
train,408000,3012,,,,14.13,0.19564339362084865,32,100000,,,
episode,408111,3013,130,17,wall,,,32,100000,,,
episode,408433,3014,322,24,wall,,,32,100000,,,
episode,408625,3015,192,21,wall,,,32,100000,,,
episode,408858,3016,233,24,self,,,32,100000,,,
episode,408876,3017,18,3,wall,,,32,100000,,,
episode,408984,3018,108,12,self,,,32,100000,,,
episode,409184,3019,200,19,self,,,32,100000,,,
episode,409281,3020,97,12,self,,,32,100000,,,
episode,409380,3021,99,11,self,,,32,100000,,,
episode,409502,3022,122,11,self,,,32,100000,,,
episode,409722,3023,220,19,self,,,32,100000,,,
episode,409762,3024,40,4,self,,,32,100000,,,
episode,409972,3025,210,20,wall,,,32,100000,,,
episode,409994,3026,22,6,self,,,32,100000,,,
train,410000,3026,,,,14.57,0.20332801986485718,32,100000,,,
eval,410000,3026,,,,,,32,,17.2,160.06506208067321,18.6
episode,410066,3027,72,6,wall,,,32,100000,,,
episode,410260,3028,194,23,self,,,32,100000,,,
episode,410422,3029,162,19,self,,,32,100000,,,
episode,410588,3030,166,14,self,,,32,100000,,,
episode,410812,3031,224,19,wall,,,32,100000,,,
episode,410866,3032,54,7,wall,,,32,100000,,,
episode,411165,3033,299,25,self,,,32,100000,,,
episode,411177,3034,12,2,self,,,32,100000,,,
episode,411360,3035,183,20,self,,,32,100000,,,
episode,411458,3036,98,10,self,,,32,100000,,,
episode,411621,3037,163,14,self,,,32,100000,,,
episode,411985,3038,364,30,self,,,32,100000,,,
train,412000,3038,,,,14.68,0.20170016184449197,32,100000,,,
episode,412191,3039,206,20,self,,,32,100000,,,
episode,412257,3040,66,5,self,,,32,100000,,,
episode,412310,3041,53,6,self,,,32,100000,,,
episode,412412,3042,102,10,self,,,32,100000,,,
episode,412428,3043,16,2,self,,,32,100000,,,
episode,412580,3044,152,17,self,,,32,100000,,,
episode,412725,3045,145,15,self,,,32,100000,,,
episode,412939,3046,214,23,self,,,32,100000,,,
episode,413015,3047,76,8,self,,,32,100000,,,
episode,413214,3048,199,20,self,,,32,100000,,,
episode,413454,3049,240,24,wall,,,32,100000,,,
episode,413534,3050,80,11,self,,,32,100000,,,
episode,413685,3051,151,11,self,,,32,100000,,,
episode,413891,3052,206,18,self,,,32,100000,,,
train,414000,3052,,,,14.6,0.1677431301213801,32,100000,,,
episode,414004,3053,113,14,self,,,32,100000,,,
episode,414333,3054,329,26,self,,,32,100000,,,
episode,414413,3055,80,12,self,,,32,100000,,,
episode,414512,3056,99,10,wall,,,32,100000,,,
episode,414729,3057,217,21,self,,,32,100000,,,
episode,414901,3058,172,18,self,,,32,100000,,,
episode,414979,3059,78,9,wall,,,32,100000,,,
episode,415050,3060,71,9,self,,,32,100000,,,
episode,415377,3061,327,27,self,,,32,100000,,,
episode,415565,3062,188,21,self,,,32,100000,,,
episode,415644,3063,79,11,self,,,32,100000,,,
episode,415693,3064,49,7,self,,,32,100000,,,
episode,415898,3065,205,24,wall,,,32,100000,,,
train,416000,3065,,,,15.4,0.20555175056681038,32,100000,,,
episode,416017,3066,119,13,self,,,32,100000,,,
episode,416092,3067,75,10,self,,,32,100000,,,
episode,416300,3068,208,24,self,,,32,100000,,,
episode,416536,3069,236,20,self,,,32,100000,,,
episode,416603,3070,67,10,wall,,,32,100000,,,
episode,416661,3071,58,7,self,,,32,100000,,,
episode,416719,3072,58,6,wall,,,32,100000,,,
episode,417078,3073,359,28,self,,,32,100000,,,
episode,417276,3074,198,21,self,,,32,100000,,,
episode,417405,3075,129,14,self,,,32,100000,,,
episode,417511,3076,106,13,self,,,32,100000,,,
episode,417545,3077,34,4,self,,,32,100000,,,
episode,417668,3078,123,13,wall,,,32,100000,,,
episode,417783,3079,115,15,self,,,32,100000,,,
episode,417944,3080,161,14,self,,,32,100000,,,
train,418000,3080,,,,15.01,0.17616955891251565,32,100000,,,
episode,418010,3081,66,10,self,,,32,100000,,,
episode,418111,3082,101,10,self,,,32,100000,,,
episode,418127,3083,16,3,wall,,,32,100000,,,
episode,418356,3084,229,20,self,,,32,100000,,,
episode,418565,3085,209,23,self,,,32,100000,,,
episode,418652,3086,87,8,self,,,32,100000,,,
episode,418952,3087,300,25,wall,,,32,100000,,,
episode,419033,3088,81,8,self,,,32,100000,,,
episode,419329,3089,296,29,self,,,32,100000,,,
episode,419492,3090,163,16,self,,,32,100000,,,
episode,419872,3091,380,31,self,,,32,100000,,,
episode,419901,3092,29,5,self,,,32,100000,,,
train,420000,3092,,,,14.89,0.19774415776133536,32,100000,,,
eval,420000,3092,,,,,,32,,21.2,199.6246383898212,21.2
episode,420084,3093,183,18,self,,,32,100000,,,
episode,420163,3094,79,7,self,,,32,100000,,,
episode,420256,3095,93,12,self,,,32,100000,,,
episode,420497,3096,241,23,self,,,32,100000,,,
episode,420681,3097,184,20,self,,,32,100000,,,
episode,420752,3098,71,7,self,,,32,100000,,,
episode,420780,3099,28,4,self,,,32,100000,,,
episode,420918,3100,138,16,self,,,32,100000,,,
episode,421111,3101,193,24,self,,,32,100000,,,
episode,421329,3102,218,20,wall,,,32,100000,,,
episode,421561,3103,232,22,self,,,32,100000,,,
episode,421645,3104,84,10,self,,,32,100000,,,
episode,421744,3105,99,10,self,,,32,100000,,,
train,422000,3105,,,,15.06,0.18658938758075239,32,100000,,,
episode,422043,3106,299,26,self,,,32,100000,,,
episode,422255,3107,212,20,self,,,32,100000,,,
episode,422427,3108,172,18,self,,,32,100000,,,
episode,422478,3109,51,5,wall,,,32,100000,,,
episode,422519,3110,41,5,wall,,,32,100000,,,
episode,422572,3111,53,7,self,,,32,100000,,,
episode,422597,3112,25,4,self,,,32,100000,,,
episode,422738,3113,141,18,self,,,32,100000,,,
episode,422815,3114,77,8,self,,,32,100000,,,
episode,422897,3115,82,10,self,,,32,100000,,,
episode,423012,3116,115,13,self,,,32,100000,,,
episode,423042,3117,30,4,wall,,,32,100000,,,
episode,423151,3118,109,13,self,,,32,100000,,,
episode,423276,3119,125,13,self,,,32,100000,,,
episode,423343,3120,67,8,wall,,,32,100000,,,
episode,423524,3121,181,20,self,,,32,100000,,,
episode,423583,3122,59,10,self,,,32,100000,,,
episode,423701,3123,118,15,self,,,32,100000,,,
train,424000,3123,,,,14.28,0.18536389892920851,32,100000,,,
episode,424108,3124,407,32,self,,,32,100000,,,
episode,424236,3125,128,13,self,,,32,100000,,,
episode,424269,3126,33,3,self,,,32,100000,,,
episode,424342,3127,73,9,wall,,,32,100000,,,
episode,424418,3128,76,9,self,,,32,100000,,,
episode,424654,3129,236,27,self,,,32,100000,,,
episode,424870,3130,216,19,wall,,,32,100000,,,
episode,425028,3131,158,15,self,,,32,100000,,,
episode,425198,3132,170,18,self,,,32,100000,,,
episode,425268,3133,70,7,self,,,32,100000,,,
episode,425287,3134,19,2,self,,,32,100000,,,
episode,425360,3135,73,8,self,,,32,100000,,,
episode,425503,3136,143,18,wall,,,32,100000,,,
episode,425633,3137,130,14,self,,,32,100000,,,
episode,425902,3138,269,25,wall,,,32,100000,,,
episode,425953,3139,51,7,wall,,,32,100000,,,
train,426000,3139,,,,14.15,0.17912587612867356,32,100000,,,
episode,426018,3140,65,9,self,,,32,100000,,,
episode,426271,3141,253,24,wall,,,32,100000,,,
episode,426489,3142,218,19,self,,,32,100000,,,
episode,426673,3143,184,20,self,,,32,100000,,,
episode,426745,3144,72,7,self,,,32,100000,,,
episode,426949,3145,204,20,self,,,32,100000,,,
episode,427056,3146,107,14,wall,,,32,100000,,,
episode,427169,3147,113,13,wall,,,32,100000,,,
episode,427438,3148,269,24,wall,,,32,100000,,,
episode,427660,3149,222,20,self,,,32,100000,,,
episode,427810,3150,150,16,wall,,,32,100000,,,
episode,427903,3151,93,15,wall,,,32,100000,,,
train,428000,3151,,,,14.64,0.1761175676435232,32,100000,,,
episode,428015,3152,112,12,self,,,32,100000,,,
episode,428317,3153,302,26,wall,,,32,100000,,,
episode,428603,3154,286,27,self,,,32,100000,,,
episode,428685,3155,82,8,self,,,32,100000,,,
episode,428867,3156,182,18,self,,,32,100000,,,
episode,428978,3157,111,11,self,,,32,100000,,,
episode,429100,3158,122,16,self,,,32,100000,,,
episode,429123,3159,23,4,self,,,32,100000,,,
episode,429515,3160,392,32,wall,,,32,100000,,,
episode,429795,3161,280,22,self,,,32,100000,,,
episode,429805,3162,10,2,self,,,32,100000,,,
train,430000,3162,,,,14.57,0.19273789506405592,32,100000,,,
eval,430000,3162,,,,,,32,,14.8,136.8157398948069,21.2
episode,430005,3163,200,18,self,,,32,100000,,,
episode,430045,3164,40,8,self,,,32,100000,,,
episode,430158,3165,113,12,self,,,32,100000,,,
episode,430274,3166,116,13,wall,,,32,100000,,,
episode,430371,3167,97,11,self,,,32,100000,,,
episode,430390,3168,19,2,self,,,32,100000,,,
episode,430503,3169,113,11,self,,,32,100000,,,
episode,430520,3170,17,2,self,,,32,100000,,,
episode,430548,3171,28,4,self,,,32,100000,,,
episode,430592,3172,44,6,self,,,32,100000,,,
episode,430900,3173,308,28,wall,,,32,100000,,,
episode,430928,3174,28,4,self,,,32,100000,,,
episode,431136,3175,208,18,self,,,32,100000,,,
episode,431411,3176,275,21,self,,,32,100000,,,
episode,431495,3177,84,10,self,,,32,100000,,,
episode,431646,3178,151,17,self,,,32,100000,,,
episode,431767,3179,121,12,self,,,32,100000,,,
train,432000,3179,,,,14.14,0.19570865273475646,32,100000,,,
episode,432087,3180,320,29,self,,,32,100000,,,
episode,432485,3181,398,29,self,,,32,100000,,,
episode,432548,3182,63,7,self,,,32,100000,,,
episode,432898,3183,350,27,wall,,,32,100000,,,
episode,432988,3184,90,10,wall,,,32,100000,,,
episode,433197,3185,209,20,self,,,32,100000,,,
episode,433436,3186,239,21,self,,,32,100000,,,
episode,433468,3187,32,4,self,,,32,100000,,,
episode,433581,3188,113,14,self,,,32,100000,,,
episode,433937,3189,356,26,wall,,,32,100000,,,
train,434000,3189,,,,14.51,0.1932532662525773,32,100000,,,
episode,434089,3190,152,16,self,,,32,100000,,,
episode,434160,3191,71,8,self,,,32,100000,,,
episode,434251,3192,91,9,self,,,32,100000,,,
episode,434276,3193,25,2,wall,,,32,100000,,,
episode,434334,3194,58,6,wall,,,32,100000,,,
episode,434544,3195,210,21,self,,,32,100000,,,
episode,434824,3196,280,21,self,,,32,100000,,,
episode,434891,3197,67,8,wall,,,32,100000,,,
episode,435128,3198,237,24,wall,,,32,100000,,,
episode,435292,3199,164,15,wall,,,32,100000,,,
episode,435358,3200,66,8,wall,,,32,100000,,,
episode,435474,3201,116,12,self,,,32,100000,,,
episode,435650,3202,176,18,self,,,32,100000,,,
episode,435735,3203,85,10,wall,,,32,100000,,,
episode,435917,3204,182,17,self,,,32,100000,,,
train,436000,3204,,,,14.11,0.16980161057785154,32,100000,,,
episode,436175,3205,258,22,self,,,32,100000,,,
episode,436303,3206,128,13,self,,,32,100000,,,
episode,436350,3207,47,5,self,,,32,100000,,,
episode,436538,3208,188,16,self,,,32,100000,,,
episode,436682,3209,144,18,wall,,,32,100000,,,
episode,436889,3210,207,17,self,,,32,100000,,,
episode,437029,3211,140,15,self,,,32,100000,,,
episode,437398,3212,369,25,self,,,32,100000,,,
episode,437614,3213,216,19,self,,,32,100000,,,
episode,437796,3214,182,19,self,,,32,100000,,,
train,438000,3214,,,,14.59,0.17890360619872808,32,100000,,,
episode,438162,3215,366,32,self,,,32,100000,,,
episode,438170,3216,8,2,self,,,32,100000,,,
episode,438623,3217,453,29,self,,,32,100000,,,
episode,438687,3218,64,8,self,,,32,100000,,,
episode,438805,3219,118,13,self,,,32,100000,,,
episode,438863,3220,58,8,self,,,32,100000,,,
episode,438980,3221,117,14,self,,,32,100000,,,
episode,439137,3222,157,16,wall,,,32,100000,,,
episode,439398,3223,261,26,self,,,32,100000,,,
episode,439627,3224,229,23,self,,,32,100000,,,
episode,439670,3225,43,8,self,,,32,100000,,,
episode,439957,3226,287,25,self,,,32,100000,,,
train,440000,3226,,,,15.09,0.20271125052124261,32,100000,,,
eval,440000,3226,,,,,,32,,17.0,157.89176702370673,21.2
episode,440088,3227,131,14,self,,,32,100000,,,
episode,440107,3228,19,2,self,,,32,100000,,,
episode,440243,3229,136,13,self,,,32,100000,,,
episode,440628,3230,385,28,self,,,32,100000,,,
episode,440858,3231,230,21,wall,,,32,100000,,,
episode,440914,3232,56,7,self,,,32,100000,,,
episode,441080,3233,166,20,self,,,32,100000,,,
episode,441181,3234,101,9,self,,,32,100000,,,
episode,441214,3235,33,3,wall,,,32,100000,,,
episode,441435,3236,221,24,self,,,32,100000,,,
episode,441505,3237,70,8,wall,,,32,100000,,,
episode,441637,3238,132,13,self,,,32,100000,,,
episode,441988,3239,351,25,self,,,32,100000,,,
train,442000,3239,,,,15.18,0.18851285917684435,32,100000,,,
episode,442147,3240,159,16,self,,,32,100000,,,
episode,442292,3241,145,17,self,,,32,100000,,,
episode,442442,3242,150,14,self,,,32,100000,,,
episode,442599,3243,157,17,self,,,32,100000,,,
episode,442855,3244,256,20,self,,,32,100000,,,
episode,443146,3245,291,25,self,,,32,100000,,,
episode,443551,3246,405,28,self,,,32,100000,,,
episode,443611,3247,60,6,self,,,32,100000,,,
episode,443776,3248,165,16,self,,,32,100000,,,
episode,443866,3249,90,9,self,,,32,100000,,,
train,444000,3249,,,,15.16,0.18298341242596508,32,100000,,,
episode,444016,3250,150,15,self,,,32,100000,,,
episode,444168,3251,152,16,self,,,32,100000,,,
episode,444443,3252,275,26,self,,,32,100000,,,
episode,444820,3253,377,30,self,,,32,100000,,,
episode,444859,3254,39,5,self,,,32,100000,,,
episode,444914,3255,55,8,self,,,32,100000,,,
episode,445001,3256,87,11,wall,,,32,100000,,,
episode,445264,3257,263,23,self,,,32,100000,,,
episode,445492,3258,228,22,self,,,32,100000,,,
episode,445521,3259,29,5,self,,,32,100000,,,
episode,445774,3260,253,24,self,,,32,100000,,,
train,446000,3260,,,,15.16,0.1817723892442882,32,100000,,,
episode,446064,3261,290,26,self,,,32,100000,,,
episode,446246,3262,182,17,self,,,32,100000,,,
episode,446380,3263,134,13,self,,,32,100000,,,
episode,446622,3264,242,23,wall,,,32,100000,,,
episode,446660,3265,38,6,self,,,32,100000,,,
episode,446742,3266,82,8,self,,,32,100000,,,
episode,446794,3267,52,7,self,,,32,100000,,,
episode,446816,3268,22,4,self,,,32,100000,,,
episode,446917,3269,101,13,wall,,,32,100000,,,
episode,447080,3270,163,18,self,,,32,100000,,,
episode,447179,3271,99,10,self,,,32,100000,,,
episode,447359,3272,180,21,wall,,,32,100000,,,
episode,447600,3273,241,20,wall,,,32,100000,,,
episode,447625,3274,25,4,wall,,,32,100000,,,
episode,447849,3275,224,25,self,,,32,100000,,,
episode,447990,3276,141,16,self,,,32,100000,,,
train,448000,3276,,,,15.65,0.18020222697407007,32,100000,,,
episode,448034,3277,44,7,self,,,32,100000,,,
episode,448154,3278,120,14,wall,,,32,100000,,,
episode,448290,3279,136,14,self,,,32,100000,,,
episode,448543,3280,253,24,wall,,,32,100000,,,
episode,448694,3281,151,16,self,,,32,100000,,,
episode,448823,3282,129,15,self,,,32,100000,,,
episode,448836,3283,13,2,self,,,32,100000,,,
episode,449142,3284,306,22,self,,,32,100000,,,
episode,449271,3285,129,14,self,,,32,100000,,,
episode,449377,3286,106,12,self,,,32,100000,,,
episode,449566,3287,189,20,self,,,32,100000,,,
episode,449622,3288,56,8,self,,,32,100000,,,
episode,449666,3289,44,5,self,,,32,100000,,,
episode,449711,3290,45,6,self,,,32,100000,,,
episode,449745,3291,34,3,wall,,,32,100000,,,
episode,449858,3292,113,16,self,,,32,100000,,,
episode,449927,3293,69,7,self,,,32,100000,,,
train,450000,3293,,,,15.09,0.17792995151132346,32,100000,,,
eval,450000,3293,,,,,,32,,15.2,140.53919426020425,21.2
episode,450177,3294,250,20,self,,,32,100000,,,
episode,450287,3295,110,15,self,,,32,100000,,,
episode,450416,3296,129,15,wall,,,32,100000,,,
episode,450595,3297,179,21,self,,,32,100000,,,
episode,450834,3298,239,22,self,,,32,100000,,,
episode,450978,3299,144,17,self,,,32,100000,,,
episode,451038,3300,60,7,self,,,32,100000,,,
episode,451203,3301,165,14,self,,,32,100000,,,
episode,451353,3302,150,16,self,,,32,100000,,,
episode,451627,3303,274,27,self,,,32,100000,,,
episode,451674,3304,47,6,self,,,32,100000,,,
episode,451871,3305,197,18,self,,,32,100000,,,
train,452000,3305,,,,15.25,0.19246582113206387,32,100000,,,
episode,452052,3306,181,18,wall,,,32,100000,,,
episode,452260,3307,208,21,self,,,32,100000,,,
episode,452572,3308,312,27,self,,,32,100000,,,
episode,452731,3309,159,17,self,,,32,100000,,,
episode,452900,3310,169,14,wall,,,32,100000,,,
episode,453039,3311,139,17,self,,,32,100000,,,
episode,453114,3312,75,9,self,,,32,100000,,,
episode,453383,3313,269,26,wall,,,32,100000,,,
episode,453650,3314,267,26,self,,,32,100000,,,
episode,453665,3315,15,2,wall,,,32,100000,,,
episode,453784,3316,119,14,self,,,32,100000,,,
train,454000,3316,,,,15.35,0.17912545945495367,32,100000,,,
episode,454148,3317,364,24,self,,,32,100000,,,
episode,454208,3318,60,8,self,,,32,100000,,,
episode,454346,3319,138,13,self,,,32,100000,,,
episode,454504,3320,158,17,self,,,32,100000,,,
episode,454780,3321,276,26,self,,,32,100000,,,
episode,454867,3322,87,10,wall,,,32,100000,,,
episode,455113,3323,246,20,self,,,32,100000,,,
episode,455247,3324,134,16,self,,,32,100000,,,
episode,455400,3325,153,16,self,,,32,100000,,,
episode,455603,3326,203,23,self,,,32,100000,,,
